"date","transaction_id","product_id","product_name","customer_id","cost","currency","quantity"
"2021-01-19","T51457983","P5258","odawacjes","C56833","25.50","GBP","0"
"2021-01-21","T56153528","P2861","wiipjeveh","C87063","63.02","GBP","4"
"2021-01-17","T47195882","P0499","qidayovcal","C71028","66.53","GBP","3"
"2021-01-17","T96054814","P0437","egedwisi","C53887","61.07","GBP","1"
"2021-01-19","T47213362","P6911","zabenokhem","C22531","22.79","GBP","3"
"2021-01-21","T25389269","P3635","qoaznagjel","C38755","46.25","GBP","4"
"2021-01-22","T21650795","P5683","bepofmerip","C31645","41.21","GBP","3"
"2021-01-20","T61583761","P1016","eguxmubis","C48535","98.27","GBP","2"
"2021-01-19","T18479472","P3687","iqcoakyak","C70437","70.14","GBP","8"
"2021-01-18","T36336427","P4903","nihmeudme","C75913","48.07","GBP","8"
"2021-01-18","T00984155","P6433","ejpuyafob","C79500","59.39","GBP","7"
"2021-01-19","T41791545","P7216","buxacewyuy","C10492","79.27","GBP","8"
"2021-01-22","T78091770","P0375","aqegbawhaw","C66277","95.91","GBP","8"
"2021-01-20","T17385033","P8921","ratmeygudraf","C27758","61.30","GBP","3"
"2021-01-21","T58825488","P2858","zatakeftos","C49918","82.78","GBP","6"
"2021-01-19","T00694964","P5691","woxritulgel","C32288","38.72","GBP","7"
"2021-01-17","T85090992","P5275","valafpevof","C63962","32.89","GBP","5"
"2021-01-20","T35899576","P5244","oljokoey","C04777","44.33","GBP","1"
"2021-01-17","T86064195","P3828","xatelasyeh","C20024","24.68","GBP","5"
"2021-01-19","T88503267","P7522","ruyehudli","C65447","50.56","GBP","0"
"2021-01-21","T88416693","P1170","napidgued","C07686","80.68","GBP","2"
"2021-01-18","T14879972","P2702","mirubaqit","C63484","96.66","GBP","6"
"2021-01-20","T71594979","P7575","riyyupyowki","C21870","84.08","GBP","9"
"2021-01-17","T45239380","P9794","jukattizar","C43208","04.45","GBP","2"
"2021-01-22","T57069185","P9927","yiaqlaey","C31617","48.26","GBP","7"
"2021-01-17","T22228195","P2251","xetxiejzof","C92981","70.66","GBP","9"
"2021-01-20","T54538250","P9922","dadulmevuy","C82071","91.69","GBP","1"
"2021-01-22","T64833429","P3504","tuelzawuj","C10337","19.06","GBP","1"
"2021-01-22","T20215366","P8948","wiyufvidjuk","C26648","31.42","GBP","8"
"2021-01-22","T06264979","P8702","oniytaqce","C23327","32.97","GBP","6"
"2021-01-21","T38898639","P8429","nosoldofoz","C33617","52.59","GBP","8"
"2021-01-20","T65468801","P5587","duwwogpiey","C74365","56.41","GBP","9"
"2021-01-18","T10231048","P8140","olidmovec","C37775","61.13","GBP","5"
"2021-01-22","T98190960","P9823","favpubpoud","C05767","14.86","GBP","4"
"2021-01-20","T28614725","P3231","siezbuyma","C97986","92.17","GBP","9"
"2021-01-19","T67998076","P2847","kodukexew","C18428","62.18","GBP","3"
"2021-01-21","T60192958","P3964","xewgeqajez","C65694","21.64","GBP","8"
"2021-01-21","T94460496","P8302","azwagunso","C57776","51.95","GBP","2"
"2021-01-17","T28854941","P6630","raulnuif","C50201","96.47","GBP","1"
"2021-01-17","T07280563","P5052","cumerulsav","C45707","14.64","GBP","3"
"2021-01-21","T33267529","P2779","vayexgicqo","C59516","73.00","GBP","5"
"2021-01-20","T05649621","P1346","wekihtocuq","C49249","90.15","GBP","9"
"2021-01-17","T58693492","P6725","zoavbanoz","C44273","41.99","GBP","6"
"2021-01-18","T91877763","P6834","pitadjuxon","C51818","83.35","GBP","0"
"2021-01-20","T13724031","P6630","asnanhitaf","C95115","52.11","GBP","5"
"2021-01-17","T87411827","P2727","uhliwbuhep","C88694","75.98","GBP","2"
"2021-01-22","T66829418","P0263","ocpopwiut","C06054","13.22","GBP","0"
"2021-01-19","T68320829","P4744","apveihlim","C16336","31.80","GBP","1"
"2021-01-22","T71557086","P0013","kaottobba","C81580","72.59","GBP","0"
"2021-01-20","T17234092","P1784","vutetofek","C46511","18.23","GBP","3"
"2021-01-21","T65458725","P3495","kesvajbaqi","C08361","82.58","GBP","7"
"2021-01-21","T38538693","P5972","alroefcep","C08058","66.86","GBP","8"
"2021-01-17","T17159617","P9480","geqoyuhum","C98742","16.98","GBP","2"
"2021-01-22","T25675319","P6395","moxadcosab","C73118","99.47","GBP","1"
"2021-01-18","T08131557","P6142","jafnavhesvuf","C57892","89.34","GBP","0"
"2021-01-21","T45232163","P1805","saxjelcuar","C75953","15.98","GBP","8"
"2021-01-17","T91734071","P6321","oxzoytowe","C74762","16.67","GBP","1"
"2021-01-20","T67944740","P0780","oghapsoek","C32938","80.90","GBP","4"
"2021-01-21","T58225840","P1495","yaroczicge","C37905","42.63","GBP","0"
"2021-01-18","T29426210","P1182","upirokre","C25005","83.15","GBP","4"
"2021-01-21","T76426850","P1479","fubvivaxku","C07008","52.55","GBP","4"
"2021-01-17","T50428447","P1260","iwtancaek","C97156","25.13","GBP","7"
"2021-01-18","T55703546","P4679","avahonvaz","C99814","07.16","GBP","5"
"2021-01-22","T81903145","P9147","ohufzopmow","C37022","61.71","GBP","5"
"2021-01-21","T06019314","P4824","feghiwhihmey","C44319","48.12","GBP","2"
"2021-01-20","T18339018","P7035","alpowasum","C00661","92.72","GBP","5"
"2021-01-21","T49900023","P3327","geraapwa","C09667","82.11","GBP","5"
"2021-01-22","T55723048","P3877","fevepugdax","C10795","73.26","GBP","4"
"2021-01-19","T29625692","P1448","gidusuhxe","C36530","92.34","GBP","6"
"2021-01-18","T47363362","P3924","razehsocgi","C23339","92.65","GBP","2"
"2021-01-19","T20124560","P1809","ibweiwwum","C45037","70.42","GBP","3"
"2021-01-18","T56295613","P8382","ohhamdedmin","C62505","21.68","GBP","6"
"2021-01-17","T72762582","P2145","vurxeeyron","C54603","51.03","GBP","0"
"2021-01-20","T02003859","P9745","fuyzinuyked","C78283","07.51","GBP","9"
"2021-01-22","T92502120","P3643","xujosvonod","C26248","93.71","GBP","9"
"2021-01-21","T13319804","P8950","eyjuyegzul","C75998","31.00","GBP","2"
"2021-01-21","T27327045","P6441","qiiynofsaw","C53250","72.57","GBP","4"
"2021-01-21","T47967599","P4850","dilutiguj","C47135","85.89","GBP","6"
"2021-01-19","T79374895","P5070","viabuzlij","C23530","19.10","GBP","9"
"2021-01-19","T67834269","P3627","dibhanadpuj","C99860","09.78","GBP","1"
"2021-01-18","T53236162","P6980","poygokcoxi","C05525","84.84","GBP","1"
"2021-01-17","T47076482","P7825","ajzoblapob","C20531","20.34","GBP","8"
"2021-01-22","T54258034","P0211","tawouptex","C65438","46.48","GBP","8"
"2021-01-21","T10787809","P7765","teukbamad","C43756","32.46","GBP","7"
"2021-01-18","T97297677","P1546","dowmiexuw","C45475","17.85","GBP","8"
"2021-01-21","T69048188","P5324","vufodulu","C52261","97.83","GBP","4"
"2021-01-17","T53209026","P3319","hazotullud","C56869","45.57","GBP","0"
"2021-01-22","T03111302","P4510","adbanzaef","C45856","41.05","GBP","7"
"2021-01-19","T02772912","P4496","yafvaqbujag","C94923","03.82","GBP","4"
"2021-01-20","T62200186","P7332","obmivpapqu","C52399","37.32","GBP","2"
"2021-01-21","T16307670","P1558","tobdugayol","C07930","63.58","GBP","2"
"2021-01-21","T82865917","P8476","jiltuzwefo","C63233","79.53","GBP","6"
"2021-01-18","T28541193","P0229","livpofeyub","C32263","54.19","GBP","8"
"2021-01-21","T29747919","P8790","nuladbehog","C70230","55.36","GBP","8"
"2021-01-18","T87914385","P4597","azuytiwtu","C00858","05.41","GBP","3"
"2021-01-17","T72299101","P2067","voviemeb","C07928","11.89","GBP","7"
"2021-01-17","T60582409","P6853","unxebafgud","C43959","40.30","GBP","8"
"2021-01-21","T21490583","P5910","cakrugihoz","C67143","46.85","GBP","4"
"2021-01-21","T59245335","P8725","gougedet","C37695","27.34","GBP","3"
"2021-01-19","T70223403","P4021","xuxhuwtihu","C26998","51.63","GBP","5"
"2021-01-17","T08757944","P7209","koniyyoyuj","C46970","51.56","GBP","5"
"2021-01-21","T07321034","P3444","noruxgaif","C73006","98.67","GBP","3"
"2021-01-21","T66370431","P5834","linfelfegun","C57237","08.79","GBP","6"
"2021-01-18","T91209966","P0805","jukofajme","C16712","60.23","GBP","7"
"2021-01-21","T71915895","P2883","epicujdu","C49762","74.89","GBP","0"
"2021-01-22","T82196118","P6224","volonwigat","C40631","73.83","GBP","4"
"2021-01-18","T51301175","P1700","xuzjezasnu","C70799","28.38","GBP","5"
"2021-01-17","T27113188","P3877","vizcocupsov","C96514","01.46","GBP","5"
"2021-01-19","T27295349","P6067","roxpejulvi","C36741","06.65","GBP","0"
"2021-01-22","T38111726","P0999","izbohwoyi","C40227","48.53","GBP","9"
"2021-01-21","T24700528","P2456","owosgacor","C71159","97.52","GBP","9"
"2021-01-18","T95991064","P6261","poluuvpi","C09039","63.98","GBP","7"
"2021-01-18","T24415449","P3943","uraqvexbe","C41403","39.46","GBP","2"
"2021-01-21","T54576658","P5599","otkejraok","C36129","98.70","GBP","4"
"2021-01-20","T45489664","P7083","nejiczanzow","C24330","46.86","GBP","1"
"2021-01-21","T80157369","P7529","olkomvuda","C23711","57.05","GBP","2"
"2021-01-20","T22823279","P5984","qedsapewi","C41451","58.23","GBP","4"
"2021-01-21","T50183269","P2618","facewtawib","C27128","01.50","GBP","5"
"2021-01-17","T72600751","P5783","bimzojgumo","C20651","24.30","GBP","1"
"2021-01-17","T34987839","P2982","qouyobmas","C64904","57.26","GBP","5"
"2021-01-22","T00129482","P2512","oznawuej","C61151","59.98","GBP","8"
"2021-01-21","T97855902","P7913","sojkelalkug","C02326","39.89","GBP","5"
"2021-01-20","T84259221","P9816","iproyroiv","C97422","97.74","GBP","6"
"2021-01-20","T69856885","P9853","jibuajpaf","C27221","69.04","GBP","5"
"2021-01-19","T19166739","P2846","vaqcusarla","C45189","73.94","GBP","9"
"2021-01-21","T33769083","P4686","yewoozis","C51146","94.79","GBP","8"
"2021-01-20","T89480900","P9343","neyhigfefyis","C03303","65.63","GBP","9"
"2021-01-17","T82732048","P0986","abroefwe","C47777","39.17","GBP","3"
"2021-01-17","T97107302","P6093","rahewsinho","C95341","80.73","GBP","0"
"2021-01-22","T71546798","P5848","ukuzvocej","C03226","78.32","GBP","1"
"2021-01-21","T60592997","P2183","juqegjuos","C55492","58.01","GBP","1"
"2021-01-18","T92299298","P7470","puuvacom","C02910","18.81","GBP","5"
"2021-01-18","T38257847","P7515","iqziagja","C69088","74.13","GBP","5"
"2021-01-20","T61973943","P9065","otriswakga","C70888","56.40","GBP","8"
"2021-01-17","T07365394","P7215","akdebipa","C52633","48.16","GBP","7"
"2021-01-20","T42859987","P1511","oskumazvad","C70386","58.93","GBP","1"
"2021-01-19","T30097863","P7066","uzroajqi","C45394","14.90","GBP","4"
"2021-01-18","T47195547","P7675","epahvena","C82194","07.30","GBP","4"
"2021-01-21","T61900054","P4328","axfubwofij","C80325","45.32","GBP","0"
"2021-01-21","T16937129","P8743","azixogmi","C27484","12.30","GBP","1"
"2021-01-21","T93873579","P7661","wiwcaxudhe","C52852","63.77","GBP","1"
"2021-01-17","T87162834","P2704","fefezqakmuk","C73923","50.91","GBP","4"
"2021-01-21","T82436076","P5087","udemipak","C99892","50.52","GBP","9"
"2021-01-21","T47054533","P6466","envotutkac","C38737","22.32","GBP","2"
"2021-01-21","T33658595","P8171","jedibojduw","C41132","75.01","GBP","0"
"2021-01-18","T05450557","P8908","migwathaces","C44953","48.39","GBP","3"
"2021-01-19","T67860587","P9303","uwyoduvod","C15129","63.48","GBP","1"
"2021-01-20","T17340576","P8587","sujfuqhoer","C62403","61.14","GBP","1"
"2021-01-18","T09031697","P3472","hurciduca","C03508","12.97","GBP","3"
"2021-01-20","T62282091","P2091","efoftofa","C73310","64.65","GBP","5"
"2021-01-18","T68684255","P5745","ewtegakrij","C72980","83.04","GBP","9"
"2021-01-21","T79117862","P1271","bikohioz","C02798","46.11","GBP","6"
"2021-01-22","T91447724","P8564","qecubuak","C94616","38.17","GBP","3"
"2021-01-20","T68741185","P7389","oqwegesnu","C00172","08.78","GBP","8"
"2021-01-18","T82317539","P8172","avvogokfa","C47940","73.63","GBP","1"
"2021-01-21","T13728966","P7102","usidtabe","C42720","91.02","GBP","6"
"2021-01-21","T80260910","P4021","ijdeezfos","C79577","07.51","GBP","6"
"2021-01-18","T57018614","P0716","feregeker","C44257","51.34","GBP","9"
"2021-01-22","T36758886","P4860","hehlozwaup","C86936","58.39","GBP","2"
"2021-01-19","T04361396","P0587","gifoqgixem","C16448","48.00","GBP","7"
"2021-01-20","T88996446","P7112","uvqiwudsel","C34126","27.91","GBP","2"
"2021-01-21","T00455258","P4733","lagisgahu","C09127","57.20","GBP","6"
"2021-01-22","T16619859","P1200","kuradzaij","C10704","17.40","GBP","7"
"2021-01-18","T41109632","P6267","echuvilan","C64292","95.64","GBP","7"
"2021-01-21","T15070325","P6904","deuhoquc","C79044","53.30","GBP","8"
"2021-01-22","T29188284","P3887","wumehizwe","C79488","16.00","GBP","3"
"2021-01-17","T01815389","P0236","azqajluel","C54418","70.58","GBP","3"
"2021-01-20","T38124828","P4288","gikefcoec","C72958","31.87","GBP","2"
"2021-01-19","T67402504","P7148","leumtevow","C65706","06.79","GBP","8"
"2021-01-17","T35828183","P1994","popafjapus","C96999","92.74","GBP","9"
"2021-01-19","T33888439","P2938","ezobdobteq","C44342","65.59","GBP","8"
"2021-01-21","T50559300","P4986","zifweqikah","C25634","74.53","GBP","6"
"2021-01-17","T51606008","P3375","udxabfihan","C23778","86.24","GBP","5"
"2021-01-22","T78074295","P1966","ezugafnic","C68226","35.25","GBP","6"
"2021-01-21","T51155505","P6901","ejyankayke","C35114","52.35","GBP","6"
"2021-01-22","T60776455","P5425","peixqowuk","C53490","72.57","GBP","7"
"2021-01-19","T71916075","P4660","dizuzuvna","C37717","05.65","GBP","2"
"2021-01-21","T87305873","P5941","ispiwiqtab","C42788","40.89","GBP","1"
"2021-01-20","T37752860","P2241","epsupezxur","C15571","79.85","GBP","3"
"2021-01-21","T97454667","P1060","vecefolge","C16729","38.81","GBP","3"
"2021-01-21","T55778546","P1046","girutenoj","C74774","15.47","GBP","9"
"2021-01-21","T26094500","P5319","tijexxeped","C81490","80.57","GBP","3"
"2021-01-21","T75173131","P5854","buhutzubgeh","C25806","83.26","GBP","0"
"2021-01-20","T02349984","P5106","tikyodafip","C96115","10.30","GBP","9"
"2021-01-19","T00155922","P0823","folayxeak","C33069","84.16","GBP","9"
"2021-01-21","T66693782","P6945","iyegsijej","C56741","00.38","GBP","8"
"2021-01-21","T27826439","P5699","saxnulcacde","C75087","43.32","GBP","6"
"2021-01-17","T85818880","P9989","oqekgeptas","C45671","63.59","GBP","8"
"2021-01-17","T98990220","P1185","hecetejfa","C51578","45.56","GBP","4"
"2021-01-19","T03463016","P7564","kioyyogfaq","C17523","03.16","GBP","9"
"2021-01-20","T58664860","P6235","qickuxivem","C66905","03.68","GBP","4"
"2021-01-20","T92393638","P8280","livobivaj","C11167","92.56","GBP","0"
"2021-01-19","T79398385","P4737","tuojpufes","C91228","35.87","GBP","9"
"2021-01-17","T23240213","P7173","jiskopkaoq","C99432","33.37","GBP","1"
"2021-01-20","T61062999","P3288","ceyutefto","C00601","13.58","GBP","0"
"2021-01-22","T02295116","P3212","gehgugvenxi","C58028","69.03","GBP","5"
"2021-01-21","T99346474","P3271","ofyiasut","C45998","62.96","GBP","3"
"2021-01-19","T73834616","P5081","sijucudza","C46231","20.51","GBP","4"
"2021-01-22","T19400870","P1092","lizuhwujor","C39342","47.37","GBP","6"
"2021-01-22","T22811096","P0788","xoloejun","C37951","56.17","GBP","6"
"2021-01-19","T90729245","P9320","cajyoptizo","C63350","01.56","GBP","2"
"2021-01-22","T12668832","P7326","fubipsuxaq","C04722","61.95","GBP","8"
"2021-01-18","T80123644","P4383","ezficbifxox","C46989","39.81","GBP","4"
"2021-01-17","T27807965","P5541","oheyriho","C45416","25.85","GBP","2"
"2021-01-21","T58638815","P3684","rahsapoat","C38169","88.96","GBP","4"
"2021-01-20","T94065892","P7430","cucizezof","C70364","72.89","GBP","0"
"2021-01-22","T39880307","P6421","fepoylamu","C46087","04.48","GBP","4"
"2021-01-19","T65643473","P8776","oypafcixhat","C83421","40.64","GBP","6"
"2021-01-19","T90871212","P2294","abmaihxor","C30406","81.79","GBP","1"
"2021-01-18","T25481046","P6759","bontiokku","C14195","85.20","GBP","9"
"2021-01-20","T72230756","P4660","howeplixi","C39478","60.67","GBP","8"
"2021-01-22","T19757356","P1076","idfuquctov","C75315","84.37","GBP","2"
"2021-01-19","T91402705","P7096","okhanixod","C47436","73.19","GBP","8"
"2021-01-22","T36054441","P0009","dileyituz","C44107","64.42","GBP","1"
"2021-01-22","T48351516","P2365","xueckuip","C18311","44.34","GBP","1"
"2021-01-20","T48405193","P6853","qolyuzobaf","C64274","20.94","GBP","0"
"2021-01-17","T97270236","P5231","bafoqzunpor","C62369","31.51","GBP","4"
"2021-01-18","T34228559","P2101","cajjetayaw","C95261","02.76","GBP","9"
"2021-01-20","T86171453","P9495","lausacfub","C46049","31.56","GBP","6"
"2021-01-19","T65442188","P2510","ixyoofim","C45935","95.01","GBP","8"
"2021-01-18","T92366487","P4409","goggetsiug","C36675","01.40","GBP","2"
"2021-01-22","T04819174","P6943","notsoshega","C39243","78.22","GBP","1"
"2021-01-22","T91912901","P0094","ohsojkicog","C30185","60.34","GBP","2"
"2021-01-18","T70292466","P2334","iremewol","C51487","58.16","GBP","0"
"2021-01-19","T48792846","P2475","gehaswusek","C78618","33.63","GBP","2"
"2021-01-17","T76005500","P3884","ewuwquye","C97783","09.96","GBP","1"
"2021-01-19","T65155156","P5577","apzekogcu","C46542","16.04","GBP","6"
"2021-01-19","T18452376","P8111","biwgededun","C07914","79.24","GBP","3"
"2021-01-22","T82399321","P4487","uwvogagow","C39698","76.98","GBP","9"
"2021-01-21","T82298923","P1938","woburimib","C07204","38.03","GBP","3"
"2021-01-22","T09943014","P6914","womihuil","C44136","28.80","GBP","8"
"2021-01-21","T33861064","P1266","ivorwiba","C29381","90.12","GBP","0"
"2021-01-20","T65451017","P5908","qeyecavxiz","C74243","70.34","GBP","8"
"2021-01-17","T97090805","P3037","oyxevaneb","C88270","76.40","GBP","8"
"2021-01-18","T14190155","P3874","uxaqerem","C39531","50.23","GBP","8"
"2021-01-17","T21036815","P1233","zowolowul","C90027","77.47","GBP","2"
"2021-01-19","T29160994","P7003","cejowkehup","C28035","58.78","GBP","5"
"2021-01-18","T35400273","P6592","ewjayrani","C73030","39.41","GBP","6"
"2021-01-18","T08244712","P6130","tawkevajac","C91358","40.82","GBP","9"
"2021-01-17","T22072089","P0778","dadeuwad","C60151","09.36","GBP","4"
"2021-01-22","T76271546","P4320","uwatferu","C05605","40.96","GBP","6"
"2021-01-18","T21404058","P1034","oljokaghi","C87262","72.19","GBP","1"
"2021-01-17","T77411909","P0115","uhitqupoz","C21265","18.04","GBP","9"
"2021-01-18","T45242507","P6212","atepcaxe","C00187","97.89","GBP","0"
"2021-01-21","T35329786","P2565","lawuvaqik","C79058","65.09","GBP","5"
"2021-01-20","T71901080","P6278","zoquxfakno","C33912","92.87","GBP","4"
"2021-01-19","T44286080","P1691","coxunpesiy","C62115","85.14","GBP","4"
"2021-01-20","T90896036","P9195","moxemsiqo","C10959","55.42","GBP","7"
"2021-01-18","T91515066","P9522","anbitidot","C23791","20.52","GBP","9"
"2021-01-18","T10315901","P2513","egbaucur","C70367","32.34","GBP","7"
"2021-01-18","T33995884","P1243","uskixatud","C87203","60.35","GBP","0"
"2021-01-18","T70928029","P9742","effekezap","C20559","53.96","GBP","4"
"2021-01-21","T52706833","P2706","wiwkozivif","C33249","93.60","GBP","0"
"2021-01-20","T79484649","P6349","pusuurbar","C51461","49.25","GBP","1"
"2021-01-21","T88306697","P4220","canyozyiwa","C94760","99.87","GBP","8"
"2021-01-18","T10941549","P1365","porajbobjaj","C60496","11.04","GBP","7"
"2021-01-21","T41331266","P5490","fetoyejus","C33010","25.72","GBP","2"
"2021-01-22","T34925846","P9081","obidatah","C88821","67.78","GBP","4"
"2021-01-17","T42927792","P5378","aglalsaki","C24049","71.70","GBP","3"
"2021-01-18","T08946183","P9685","aqhaamva","C60312","60.39","GBP","3"
"2021-01-17","T59564525","P5059","ebjuxabyag","C41318","51.38","GBP","2"
"2021-01-18","T55717320","P6392","qawigumfom","C34952","21.98","GBP","0"
"2021-01-22","T71797391","P9075","coyvisijep","C88857","89.45","GBP","3"
"2021-01-17","T53506481","P4816","zocidese","C21165","03.77","GBP","8"
"2021-01-20","T98729050","P1164","famgaulrow","C73308","40.22","GBP","5"
"2021-01-22","T59589869","P3900","focasanah","C38717","74.95","GBP","2"
"2021-01-19","T32006283","P2418","nugyoyboput","C41996","87.13","GBP","6"
"2021-01-21","T95493809","P5454","jijqogmuzyu","C79414","60.52","GBP","7"
"2021-01-22","T63267800","P1909","pufubgobvey","C59783","43.87","GBP","5"
"2021-01-18","T92637799","P2937","ajedwokem","C84183","64.70","GBP","6"
"2021-01-22","T05022172","P9463","qojemukak","C91160","61.11","GBP","8"
"2021-01-20","T86027511","P9456","yaxloyapsuy","C54551","72.82","GBP","8"
"2021-01-17","T25980972","P4177","nujesuvda","C34629","47.35","GBP","9"
"2021-01-18","T36782735","P7247","huvxaxukwu","C05965","27.39","GBP","3"
"2021-01-22","T82252644","P9146","muakcitop","C21532","17.08","GBP","6"
"2021-01-20","T88551136","P3677","firedofkag","C16270","87.85","GBP","4"
"2021-01-20","T69829224","P8077","votavoxqim","C74961","28.23","GBP","0"
"2021-01-17","T98430039","P1418","anluyjeqjo","C12539","07.75","GBP","8"
"2021-01-22","T55162358","P4630","emxehpenek","C82505","68.03","GBP","5"
"2021-01-17","T08180587","P2709","dainsate","C40336","75.96","GBP","7"
"2021-01-18","T38241421","P2551","qonixpoem","C33432","87.17","GBP","2"
"2021-01-18","T91426080","P5582","vafrinjorja","C07776","42.20","GBP","2"
"2021-01-17","T81637064","P5724","owkeztiquz","C31082","84.04","GBP","0"
"2021-01-21","T42759168","P5482","qeuhampo","C59276","20.91","GBP","6"
"2021-01-22","T43661514","P9484","tilfawuxmi","C95146","32.03","GBP","0"
"2021-01-20","T89538530","P4018","wunmihemic","C92374","71.26","GBP","3"
"2021-01-22","T51425505","P8141","nidumaca","C17615","78.91","GBP","6"
"2021-01-21","T66715561","P3495","jevonapmiw","C50163","79.71","GBP","6"
"2021-01-17","T93839677","P3132","jovezgisi","C97732","11.26","GBP","4"
"2021-01-19","T69412935","P0788","qohijese","C16399","33.14","GBP","9"
"2021-01-18","T25536949","P4559","xaflugubin","C95344","77.07","GBP","1"
"2021-01-19","T56909905","P5306","iwhifujdo","C50184","26.16","GBP","2"
"2021-01-18","T33371218","P0845","oygixeppuz","C80982","15.35","GBP","3"
"2021-01-22","T67926156","P6720","deavavyo","C02596","31.81","GBP","7"
"2021-01-22","T23310229","P5718","fezhuriylod","C12331","76.88","GBP","5"
"2021-01-21","T65764458","P1645","kijcijeqib","C01558","77.47","GBP","7"
"2021-01-22","T53908403","P3551","qegilqiyu","C97182","23.43","GBP","6"
"2021-01-20","T17126196","P1362","zojavupuj","C06671","16.55","GBP","4"
"2021-01-22","T88949073","P3892","carqomgiom","C69049","56.49","GBP","8"
"2021-01-22","T46227585","P1860","gezezeig","C52926","31.21","GBP","9"
"2021-01-22","T77934713","P0907","sawomifuw","C17544","92.98","GBP","6"
"2021-01-18","T67953708","P3143","yipidwepuf","C35290","24.52","GBP","8"
"2021-01-19","T94177372","P6606","faxisuvak","C02664","21.43","GBP","5"
"2021-01-22","T74050409","P7280","yefabuwju","C87691","53.39","GBP","7"
"2021-01-20","T75124481","P6340","fafajios","C17541","50.37","GBP","3"
"2021-01-22","T66926808","P0153","waaxwotex","C13059","25.16","GBP","6"
"2021-01-20","T92466302","P7625","juyzawfaot","C10655","13.37","GBP","6"
"2021-01-17","T61466874","P1282","ixageyid","C70794","68.96","GBP","0"
"2021-01-18","T43905194","P5850","qubzezgaek","C36676","10.88","GBP","3"
"2021-01-19","T19707255","P0072","rimuvezqif","C56200","40.99","GBP","6"
"2021-01-17","T84748417","P6189","houmyipe","C12020","13.40","GBP","1"
"2021-01-21","T93891268","P6894","xoyibjaam","C05731","29.48","GBP","3"
"2021-01-18","T93097862","P2726","limaybofex","C95131","85.24","GBP","2"
"2021-01-18","T27670572","P8857","gujajsuwoy","C19802","09.11","GBP","5"
"2021-01-20","T16722989","P3843","viiwolag","C07799","58.54","GBP","1"
"2021-01-22","T79412733","P3358","zifmeciheq","C73072","65.88","GBP","8"
"2021-01-19","T40080189","P1095","coruabid","C04838","72.83","GBP","2"
"2021-01-18","T51765289","P9370","moeropwak","C24777","33.60","GBP","0"
"2021-01-20","T16586534","P7425","kaojxapix","C31777","48.73","GBP","4"
"2021-01-21","T59719456","P8057","infibgekop","C01332","83.42","GBP","1"
"2021-01-20","T24217596","P9623","sowxatpayke","C64934","56.09","GBP","9"
"2021-01-19","T23565628","P7157","dugneuzmob","C65867","44.98","GBP","4"
"2021-01-18","T28868624","P2027","aqzifruruz","C36437","28.73","GBP","5"
"2021-01-17","T66371593","P3587","pewikpawe","C37671","47.32","GBP","8"
"2021-01-18","T99734680","P3465","gocezecif","C12135","61.69","GBP","9"
"2021-01-20","T58232564","P1799","geenixkaz","C64913","77.52","GBP","0"
"2021-01-20","T64830433","P0796","maybuajcaw","C00491","42.52","GBP","1"
"2021-01-19","T21117419","P3802","ciqwicveuc","C33972","85.83","GBP","8"
"2021-01-21","T70859280","P0045","moizkovid","C57625","06.16","GBP","8"
"2021-01-17","T52118618","P5419","urixumniq","C00243","71.48","GBP","3"
"2021-01-20","T86385830","P4915","maztiycohu","C84573","54.75","GBP","5"
"2021-01-21","T76550939","P1886","tizopvakuk","C99155","56.06","GBP","6"
"2021-01-19","T39866248","P1975","oqqoqhari","C02572","60.49","GBP","0"
"2021-01-22","T38647995","P7776","yizissetiq","C45946","69.52","GBP","9"
"2021-01-20","T90414751","P2440","riadocel","C85228","66.24","GBP","6"
"2021-01-20","T77199928","P4794","ukcaroaf","C05602","42.08","GBP","0"
"2021-01-21","T18381472","P6335","dilcemmirde","C77169","12.89","GBP","8"
"2021-01-17","T29092328","P9084","guvakbuhco","C32575","46.18","GBP","8"
"2021-01-17","T17254481","P6028","sezeziyluh","C22992","68.23","GBP","8"
"2021-01-21","T51661831","P4616","muzwiiydiv","C03508","69.33","GBP","6"
"2021-01-20","T88655591","P9979","fofjevioz","C06012","93.08","GBP","3"
"2021-01-19","T24702966","P1581","gajiqoreb","C92283","53.80","GBP","2"
"2021-01-17","T00028782","P6506","husushete","C49635","40.98","GBP","7"
"2021-01-20","T62314478","P5168","barohweyfom","C63605","42.87","GBP","5"
"2021-01-20","T12495246","P4265","wizcelecek","C14466","53.45","GBP","0"
"2021-01-22","T59980893","P6570","zeymamudvi","C94011","70.62","GBP","1"
"2021-01-20","T70500857","P0165","axkefifow","C51741","44.11","GBP","6"
"2021-01-19","T22981114","P4331","ocnuibay","C89247","60.74","GBP","4"
"2021-01-17","T24959644","P1746","nanoriwwal","C07381","73.04","GBP","1"
"2021-01-17","T83618316","P3199","unwuvoag","C90797","36.48","GBP","2"
"2021-01-17","T25705337","P6895","uyafizgon","C47313","03.44","GBP","2"
"2021-01-19","T54982695","P2554","adiqecmu","C28802","01.70","GBP","4"
"2021-01-21","T03164243","P2741","nugirezyi","C97063","57.35","GBP","5"
"2021-01-18","T91420668","P9239","ipvidovnaj","C59091","51.95","GBP","2"
"2021-01-20","T36663014","P9956","vuqzucayleg","C73008","48.14","GBP","2"
"2021-01-18","T58709689","P9798","paqihikub","C94900","80.88","GBP","3"
